#,,,,,,"generated_by='OpenQuake engine 3.21.0', start_date='2025-07-24T11:00:29', checksum=780008276, investigation_time=50.0, mag_bin_edges=[4.5, 5.0, 5.5, 6.0, 6.5, 7.0, 7.5, 8.0, 8.5, 9.0], dist_bin_edges=[0.0, 10.0, 20.0, 30.0, 40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 180.0, 190.0, 200.0, 210.0, 220.0, 230.0, 240.0, 250.0, 260.0, 270.0, 280.0, 290.0, 300.0, 310.0, 320.0, 330.0, 340.0, 350.0, 360.0, 370.0, 380.0, 390.0, 400.0], lon_bin_edges=[-82.08239683699213, -81.68269718843744, -81.28299753988277, -80.88329789132808, -80.48359824277341, -80.08389859421872, -79.68419894566405, -79.28449929710936, -78.88479964855468, -78.4851, -78.08540035144532, -77.68570070289064, -77.28600105433596, -76.88630140578128, -76.4866017572266, -76.08690210867192, -75.68720246011723, -75.28750281156256, -74.88780316300787], lat_bin_edges=[-3.77258, -3.372882222222222, -2.973184444444444, -2.5734866666666663, -2.1737888888888883, -1.7740911111111104, -1.3743933333333325, -0.9746955555555545, -0.5749977777777766, -0.17529999999999868, 0.22439777777777925, 0.6240955555555572, 1.023793333333335, 1.423491111111113, 1.823188888888891, 2.222886666666669, 2.622584444444447, 3.0222822222222248, 3.4219800000000027], eps_bin_edges=[-6.0, -4.0, -2.0, 0.0, 2.0, 4.0, 6.0], tectonic_region_types=['Active Shallow Crust', 'Subduction Interface', 'Subduction IntraSlab'], lon=-78.4851, lat=-0.1753"
imt,iml,poe,trt,lon,lat,mean
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.78856E+01,-3.57273E+00,3.51709E-07
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.78856E+01,-3.17303E+00,6.59823E-07
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.78856E+01,-2.77334E+00,1.81435E-07
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.78856E+01,-2.37364E+00,6.02088E-07
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.78856E+01,-1.97394E+00,1.16682E-06
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.78856E+01,-1.57424E+00,2.18953E-06
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.78856E+01,-1.17454E+00,3.56166E-06
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.78856E+01,-7.74847E-01,1.28764E-06
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.78856E+01,-3.75149E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.78856E+01,2.45489E-02,1.11611E-06
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.78856E+01,4.24247E-01,3.08643E-06
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.78856E+01,8.23944E-01,9.69384E-07
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.78856E+01,1.22364E+00,9.41774E-08
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.78856E+01,1.62334E+00,2.00217E-08
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.78856E+01,2.02304E+00,2.38732E-09
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.78856E+01,2.42274E+00,2.16216E-12
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.78856E+01,2.82243E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.78856E+01,3.22213E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.74859E+01,-3.57273E+00,3.23856E-07
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.74859E+01,-3.17303E+00,2.30888E-06
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.74859E+01,-2.77334E+00,7.10369E-07
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.74859E+01,-2.37364E+00,4.18287E-07
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.74859E+01,-1.97394E+00,8.27959E-07
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.74859E+01,-1.57424E+00,1.74704E-06
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.74859E+01,-1.17454E+00,2.67454E-06
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.74859E+01,-7.74847E-01,1.74091E-06
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.74859E+01,-3.75149E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.74859E+01,2.45489E-02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.74859E+01,4.24247E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.74859E+01,8.23944E-01,1.88270E-07
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.74859E+01,1.22364E+00,3.88884E-08
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.74859E+01,1.62334E+00,9.59420E-09
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.74859E+01,2.02304E+00,1.31119E-09
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.74859E+01,2.42274E+00,4.79287E-11
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.74859E+01,2.82243E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.74859E+01,3.22213E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.70862E+01,-3.57273E+00,1.96274E-10
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.70862E+01,-3.17303E+00,1.86634E-06
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.70862E+01,-2.77334E+00,2.69477E-06
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.70862E+01,-2.37364E+00,1.98728E-07
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.70862E+01,-1.97394E+00,3.52709E-07
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.70862E+01,-1.57424E+00,8.02243E-07
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.70862E+01,-1.17454E+00,1.17583E-06
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.70862E+01,-7.74847E-01,3.27880E-07
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.70862E+01,-3.75149E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.70862E+01,2.45489E-02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.70862E+01,4.24247E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.70862E+01,8.23944E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.70862E+01,1.22364E+00,3.43759E-09
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.70862E+01,1.62334E+00,3.13890E-09
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.70862E+01,2.02304E+00,6.82938E-10
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.70862E+01,2.42274E+00,6.44483E-11
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.70862E+01,2.82243E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.70862E+01,3.22213E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.66865E+01,-3.57273E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.66865E+01,-3.17303E+00,4.00041E-07
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.66865E+01,-2.77334E+00,2.13366E-06
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.66865E+01,-2.37364E+00,9.33007E-08
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.66865E+01,-1.97394E+00,2.07479E-07
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.66865E+01,-1.57424E+00,4.70136E-07
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.66865E+01,-1.17454E+00,2.27613E-07
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.66865E+01,-7.74847E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.66865E+01,-3.75149E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.66865E+01,2.45489E-02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.66865E+01,4.24247E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.66865E+01,8.23944E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.66865E+01,1.22364E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.66865E+01,1.62334E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.66865E+01,2.02304E+00,4.66114E-11
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.66865E+01,2.42274E+00,1.16003E-11
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.66865E+01,2.82243E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.66865E+01,3.22213E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.62868E+01,-3.57273E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.62868E+01,-3.17303E+00,2.53086E-12
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.62868E+01,-2.77334E+00,9.46561E-07
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.62868E+01,-2.37364E+00,1.27674E-08
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.62868E+01,-1.97394E+00,6.97452E-08
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.62868E+01,-1.57424E+00,8.61463E-08
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.62868E+01,-1.17454E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.62868E+01,-7.74847E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.62868E+01,-3.75149E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.62868E+01,2.45489E-02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.62868E+01,4.24247E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.62868E+01,8.23944E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.62868E+01,1.22364E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.62868E+01,1.62334E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.62868E+01,2.02304E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.62868E+01,2.42274E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.62868E+01,2.82243E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.62868E+01,3.22213E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.58871E+01,-3.57273E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.58871E+01,-3.17303E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.58871E+01,-2.77334E+00,7.80917E-08
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.58871E+01,-2.37364E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.58871E+01,-1.97394E+00,3.91558E-09
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.58871E+01,-1.57424E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.58871E+01,-1.17454E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.58871E+01,-7.74847E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.58871E+01,-3.75149E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.58871E+01,2.45489E-02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.58871E+01,4.24247E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.58871E+01,8.23944E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.58871E+01,1.22364E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.58871E+01,1.62334E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.58871E+01,2.02304E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.58871E+01,2.42274E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.58871E+01,2.82243E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.58871E+01,3.22213E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.54874E+01,-3.57273E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.54874E+01,-3.17303E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.54874E+01,-2.77334E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.54874E+01,-2.37364E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.54874E+01,-1.97394E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.54874E+01,-1.57424E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.54874E+01,-1.17454E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.54874E+01,-7.74847E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.54874E+01,-3.75149E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.54874E+01,2.45489E-02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.54874E+01,4.24247E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.54874E+01,8.23944E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.54874E+01,1.22364E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.54874E+01,1.62334E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.54874E+01,2.02304E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.54874E+01,2.42274E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.54874E+01,2.82243E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.54874E+01,3.22213E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.50877E+01,-3.57273E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.50877E+01,-3.17303E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.50877E+01,-2.77334E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.50877E+01,-2.37364E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.50877E+01,-1.97394E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.50877E+01,-1.57424E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.50877E+01,-1.17454E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.50877E+01,-7.74847E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.50877E+01,-3.75149E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.50877E+01,2.45489E-02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.50877E+01,4.24247E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.50877E+01,8.23944E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.50877E+01,1.22364E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.50877E+01,1.62334E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.50877E+01,2.02304E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.50877E+01,2.42274E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.50877E+01,2.82243E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,-7.50877E+01,3.22213E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.18825E+01,-3.57273E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.18825E+01,-3.17303E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.18825E+01,-2.77334E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.18825E+01,-2.37364E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.18825E+01,-1.97394E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.18825E+01,-1.57424E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.18825E+01,-1.17454E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.18825E+01,-7.74847E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.18825E+01,-3.75149E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.18825E+01,2.45489E-02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.18825E+01,4.24247E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.18825E+01,8.23944E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.18825E+01,1.22364E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.18825E+01,1.62334E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.18825E+01,2.02304E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.18825E+01,2.42274E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.18825E+01,2.82243E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.18825E+01,3.22213E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.14828E+01,-3.57273E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.14828E+01,-3.17303E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.14828E+01,-2.77334E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.14828E+01,-2.37364E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.14828E+01,-1.97394E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.14828E+01,-1.57424E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.14828E+01,-1.17454E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.14828E+01,-7.74847E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.14828E+01,-3.75149E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.14828E+01,2.45489E-02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.14828E+01,4.24247E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.14828E+01,8.23944E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.14828E+01,1.22364E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.14828E+01,1.62334E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.14828E+01,2.02304E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.14828E+01,2.42274E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.14828E+01,2.82243E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.14828E+01,3.22213E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.10831E+01,-3.57273E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.10831E+01,-3.17303E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.10831E+01,-2.77334E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.10831E+01,-2.37364E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.10831E+01,-1.97394E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.10831E+01,-1.57424E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.10831E+01,-1.17454E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.10831E+01,-7.74847E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.10831E+01,-3.75149E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.10831E+01,2.45489E-02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.10831E+01,4.24247E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.10831E+01,8.23944E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.10831E+01,1.22364E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.10831E+01,1.62334E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.10831E+01,2.02304E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.10831E+01,2.42274E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.10831E+01,2.82243E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.10831E+01,3.22213E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.06834E+01,-3.57273E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.06834E+01,-3.17303E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.06834E+01,-2.77334E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.06834E+01,-2.37364E+00,8.52078E-08
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.06834E+01,-1.97394E+00,1.95982E-07
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.06834E+01,-1.57424E+00,2.77102E-07
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.06834E+01,-1.17454E+00,9.00011E-08
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.06834E+01,-7.74847E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.06834E+01,-3.75149E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.06834E+01,2.45489E-02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.06834E+01,4.24247E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.06834E+01,8.23944E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.06834E+01,1.22364E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.06834E+01,1.62334E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.06834E+01,2.02304E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.06834E+01,2.42274E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.06834E+01,2.82243E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.06834E+01,3.22213E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.02837E+01,-3.57273E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.02837E+01,-3.17303E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.02837E+01,-2.77334E+00,2.92162E-06
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.02837E+01,-2.37364E+00,3.21271E-06
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.02837E+01,-1.97394E+00,7.44430E-06
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,-8.02837E+01,-1.57424E+00,1.01299E-05
