#,,,,,"generated_by='OpenQuake engine 3.21.0', start_date='2025-07-24T11:00:29', checksum=780008276, investigation_time=50.0, mag_bin_edges=[4.5, 5.0, 5.5, 6.0, 6.5, 7.0, 7.5, 8.0, 8.5, 9.0], dist_bin_edges=[0.0, 10.0, 20.0, 30.0, 40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 180.0, 190.0, 200.0, 210.0, 220.0, 230.0, 240.0, 250.0, 260.0, 270.0, 280.0, 290.0, 300.0, 310.0, 320.0, 330.0, 340.0, 350.0, 360.0, 370.0, 380.0, 390.0, 400.0], lon_bin_edges=[-82.08239683699213, -81.68269718843744, -81.28299753988277, -80.88329789132808, -80.48359824277341, -80.08389859421872, -79.68419894566405, -79.28449929710936, -78.88479964855468, -78.4851, -78.08540035144532, -77.68570070289064, -77.28600105433596, -76.88630140578128, -76.4866017572266, -76.08690210867192, -75.68720246011723, -75.28750281156256, -74.88780316300787], lat_bin_edges=[-3.77258, -3.372882222222222, -2.973184444444444, -2.5734866666666663, -2.1737888888888883, -1.7740911111111104, -1.3743933333333325, -0.9746955555555545, -0.5749977777777766, -0.17529999999999868, 0.22439777777777925, 0.6240955555555572, 1.023793333333335, 1.423491111111113, 1.823188888888891, 2.222886666666669, 2.622584444444447, 3.0222822222222248, 3.4219800000000027], eps_bin_edges=[-6.0, -4.0, -2.0, 0.0, 2.0, 4.0, 6.0], tectonic_region_types=['Active Shallow Crust', 'Subduction Interface', 'Subduction IntraSlab'], lon=-78.4851, lat=-0.1753"
imt,iml,poe,lon,lat,mean
SA(3.53),1.05040E-01,1.00000E-01,-7.74859E+01,-2.37364E+00,1.34017E-07
SA(3.53),1.05040E-01,1.00000E-01,-7.74859E+01,-1.97394E+00,3.16358E-07
SA(3.53),1.05040E-01,1.00000E-01,-7.74859E+01,-1.57424E+00,9.19232E-07
SA(3.53),1.05040E-01,1.00000E-01,-7.74859E+01,-1.17454E+00,3.27003E-06
SA(3.53),1.05040E-01,1.00000E-01,-7.74859E+01,-7.74847E-01,8.98569E-06
SA(3.53),1.05040E-01,1.00000E-01,-7.74859E+01,-3.75149E-01,5.68741E-05
SA(3.53),1.05040E-01,1.00000E-01,-7.74859E+01,2.45489E-02,4.26023E-05
SA(3.53),1.05040E-01,1.00000E-01,-7.74859E+01,4.24247E-01,3.42626E-05
SA(3.53),1.05040E-01,1.00000E-01,-7.74859E+01,8.23944E-01,1.60760E-06
SA(3.53),1.05040E-01,1.00000E-01,-7.74859E+01,1.22364E+00,1.45143E-07
SA(3.53),1.05040E-01,1.00000E-01,-7.74859E+01,1.62334E+00,6.32790E-09
SA(3.53),1.05040E-01,1.00000E-01,-7.74859E+01,2.02304E+00,6.14330E-11
SA(3.53),1.05040E-01,1.00000E-01,-7.74859E+01,2.42274E+00,1.74682E-12
SA(3.53),1.05040E-01,1.00000E-01,-7.74859E+01,2.82243E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.74859E+01,3.22213E+00,1.14996E-07
SA(3.53),1.05040E-01,1.00000E-01,-7.70862E+01,-3.57273E+00,8.20455E-12
SA(3.53),1.05040E-01,1.00000E-01,-7.70862E+01,-3.17303E+00,3.29032E-07
SA(3.53),1.05040E-01,1.00000E-01,-7.70862E+01,-2.77334E+00,5.30811E-07
SA(3.53),1.05040E-01,1.00000E-01,-7.70862E+01,-2.37364E+00,5.16935E-08
SA(3.53),1.05040E-01,1.00000E-01,-7.70862E+01,-1.97394E+00,1.06252E-07
SA(3.53),1.05040E-01,1.00000E-01,-7.70862E+01,-1.57424E+00,2.69185E-07
SA(3.53),1.05040E-01,1.00000E-01,-7.70862E+01,-1.17454E+00,6.27205E-07
SA(3.53),1.05040E-01,1.00000E-01,-7.70862E+01,-7.74847E-01,1.26167E-07
SA(3.53),1.05040E-01,1.00000E-01,-7.70862E+01,-3.75149E-01,7.75727E-07
SA(3.53),1.05040E-01,1.00000E-01,-7.70862E+01,2.45489E-02,3.26955E-06
SA(3.53),1.05040E-01,1.00000E-01,-7.70862E+01,4.24247E-01,4.46100E-07
SA(3.53),1.05040E-01,1.00000E-01,-7.70862E+01,8.23944E-01,7.40970E-07
SA(3.53),1.05040E-01,1.00000E-01,-7.70862E+01,1.22364E+00,2.79359E-07
SA(3.53),1.05040E-01,1.00000E-01,-7.70862E+01,1.62334E+00,1.68165E-10
SA(3.53),1.05040E-01,1.00000E-01,-7.70862E+01,2.02304E+00,2.72866E-11
SA(3.53),1.05040E-01,1.00000E-01,-7.70862E+01,2.42274E+00,2.07323E-12
SA(3.53),1.05040E-01,1.00000E-01,-7.70862E+01,2.82243E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.70862E+01,3.22213E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.66865E+01,-3.57273E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.66865E+01,-3.17303E+00,6.66699E-08
SA(3.53),1.05040E-01,1.00000E-01,-7.66865E+01,-2.77334E+00,3.87259E-07
SA(3.53),1.05040E-01,1.00000E-01,-7.66865E+01,-2.37364E+00,7.70542E-09
SA(3.53),1.05040E-01,1.00000E-01,-7.66865E+01,-1.97394E+00,1.85804E-08
SA(3.53),1.05040E-01,1.00000E-01,-7.66865E+01,-1.57424E+00,4.60311E-08
SA(3.53),1.05040E-01,1.00000E-01,-7.66865E+01,-1.17454E+00,2.38940E-08
SA(3.53),1.05040E-01,1.00000E-01,-7.66865E+01,-7.74847E-01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.66865E+01,-3.75149E-01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.66865E+01,2.45489E-02,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.66865E+01,4.24247E-01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.66865E+01,8.23944E-01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.66865E+01,1.22364E+00,2.96089E-09
SA(3.53),1.05040E-01,1.00000E-01,-7.66865E+01,1.62334E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.66865E+01,2.02304E+00,1.02485E-12
SA(3.53),1.05040E-01,1.00000E-01,-7.66865E+01,2.42274E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.66865E+01,2.82243E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.66865E+01,3.22213E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.62868E+01,-3.57273E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.62868E+01,-3.17303E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.62868E+01,-2.77334E+00,1.68037E-07
SA(3.53),1.05040E-01,1.00000E-01,-7.62868E+01,-2.37364E+00,1.04102E-09
SA(3.53),1.05040E-01,1.00000E-01,-7.62868E+01,-1.97394E+00,5.70109E-09
SA(3.53),1.05040E-01,1.00000E-01,-7.62868E+01,-1.57424E+00,7.54957E-09
SA(3.53),1.05040E-01,1.00000E-01,-7.62868E+01,-1.17454E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.62868E+01,-7.74847E-01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.62868E+01,-3.75149E-01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.62868E+01,2.45489E-02,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.62868E+01,4.24247E-01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.62868E+01,8.23944E-01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.62868E+01,1.22364E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.62868E+01,1.62334E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.62868E+01,2.02304E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.62868E+01,2.42274E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.62868E+01,2.82243E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.62868E+01,3.22213E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.58871E+01,-3.57273E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.58871E+01,-3.17303E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.58871E+01,-2.77334E+00,1.37283E-08
SA(3.53),1.05040E-01,1.00000E-01,-7.58871E+01,-2.37364E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.58871E+01,-1.97394E+00,3.02699E-10
SA(3.53),1.05040E-01,1.00000E-01,-7.58871E+01,-1.57424E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.58871E+01,-1.17454E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.58871E+01,-7.74847E-01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.58871E+01,-3.75149E-01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.58871E+01,2.45489E-02,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.58871E+01,4.24247E-01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.58871E+01,8.23944E-01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.58871E+01,1.22364E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.58871E+01,1.62334E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.58871E+01,2.02304E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.58871E+01,2.42274E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.58871E+01,2.82243E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.58871E+01,3.22213E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.54874E+01,-3.57273E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.54874E+01,-3.17303E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.54874E+01,-2.77334E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.54874E+01,-2.37364E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.54874E+01,-1.97394E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.54874E+01,-1.57424E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.54874E+01,-1.17454E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.54874E+01,-7.74847E-01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.54874E+01,-3.75149E-01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.54874E+01,2.45489E-02,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.54874E+01,4.24247E-01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.54874E+01,8.23944E-01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.54874E+01,1.22364E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.54874E+01,1.62334E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.54874E+01,2.02304E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.54874E+01,2.42274E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.54874E+01,2.82243E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.54874E+01,3.22213E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.50877E+01,-3.57273E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.50877E+01,-3.17303E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.50877E+01,-2.77334E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.50877E+01,-2.37364E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.50877E+01,-1.97394E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.50877E+01,-1.57424E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.50877E+01,-1.17454E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.50877E+01,-7.74847E-01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.50877E+01,-3.75149E-01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.50877E+01,2.45489E-02,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.50877E+01,4.24247E-01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.50877E+01,8.23944E-01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.50877E+01,1.22364E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.50877E+01,1.62334E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.50877E+01,2.02304E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.50877E+01,2.42274E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.50877E+01,2.82243E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,-7.50877E+01,3.22213E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.18825E+01,-3.57273E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.18825E+01,-3.17303E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.18825E+01,-2.77334E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.18825E+01,-2.37364E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.18825E+01,-1.97394E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.18825E+01,-1.57424E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.18825E+01,-1.17454E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.18825E+01,-7.74847E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.18825E+01,-3.75149E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.18825E+01,2.45489E-02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.18825E+01,4.24247E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.18825E+01,8.23944E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.18825E+01,1.22364E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.18825E+01,1.62334E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.18825E+01,2.02304E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.18825E+01,2.42274E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.18825E+01,2.82243E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.18825E+01,3.22213E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.14828E+01,-3.57273E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.14828E+01,-3.17303E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.14828E+01,-2.77334E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.14828E+01,-2.37364E+00,2.57797E-09
SA(3.53),7.05592E-02,2.00000E-01,-8.14828E+01,-1.97394E+00,5.67382E-09
SA(3.53),7.05592E-02,2.00000E-01,-8.14828E+01,-1.57424E+00,1.24374E-08
SA(3.53),7.05592E-02,2.00000E-01,-8.14828E+01,-1.17454E+00,3.38769E-09
SA(3.53),7.05592E-02,2.00000E-01,-8.14828E+01,-7.74847E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.14828E+01,-3.75149E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.14828E+01,2.45489E-02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.14828E+01,4.24247E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.14828E+01,8.23944E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.14828E+01,1.22364E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.14828E+01,1.62334E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.14828E+01,2.02304E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.14828E+01,2.42274E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.14828E+01,2.82243E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.14828E+01,3.22213E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.10831E+01,-3.57273E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.10831E+01,-3.17303E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.10831E+01,-2.77334E+00,2.04125E-08
SA(3.53),7.05592E-02,2.00000E-01,-8.10831E+01,-2.37364E+00,4.05422E-08
SA(3.53),7.05592E-02,2.00000E-01,-8.10831E+01,-1.97394E+00,4.00997E-08
SA(3.53),7.05592E-02,2.00000E-01,-8.10831E+01,-1.57424E+00,9.33350E-08
SA(3.53),7.05592E-02,2.00000E-01,-8.10831E+01,-1.17454E+00,1.23162E-07
SA(3.53),7.05592E-02,2.00000E-01,-8.10831E+01,-7.74847E-01,1.44754E-07
SA(3.53),7.05592E-02,2.00000E-01,-8.10831E+01,-3.75149E-01,1.24492E-07
SA(3.53),7.05592E-02,2.00000E-01,-8.10831E+01,2.45489E-02,9.34508E-12
SA(3.53),7.05592E-02,2.00000E-01,-8.10831E+01,4.24247E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.10831E+01,8.23944E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.10831E+01,1.22364E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.10831E+01,1.62334E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.10831E+01,2.02304E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.10831E+01,2.42274E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.10831E+01,2.82243E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.10831E+01,3.22213E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.06834E+01,-3.57273E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.06834E+01,-3.17303E+00,1.12112E-08
SA(3.53),7.05592E-02,2.00000E-01,-8.06834E+01,-2.77334E+00,1.30641E-07
SA(3.53),7.05592E-02,2.00000E-01,-8.06834E+01,-2.37364E+00,2.27704E-07
SA(3.53),7.05592E-02,2.00000E-01,-8.06834E+01,-1.97394E+00,1.52442E-07
SA(3.53),7.05592E-02,2.00000E-01,-8.06834E+01,-1.57424E+00,3.48513E-07
SA(3.53),7.05592E-02,2.00000E-01,-8.06834E+01,-1.17454E+00,5.07835E-07
SA(3.53),7.05592E-02,2.00000E-01,-8.06834E+01,-7.74847E-01,7.66813E-07
SA(3.53),7.05592E-02,2.00000E-01,-8.06834E+01,-3.75149E-01,9.27971E-06
SA(3.53),7.05592E-02,2.00000E-01,-8.06834E+01,2.45489E-02,5.72456E-05
SA(3.53),7.05592E-02,2.00000E-01,-8.06834E+01,4.24247E-01,2.97881E-05
SA(3.53),7.05592E-02,2.00000E-01,-8.06834E+01,8.23944E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.06834E+01,1.22364E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.06834E+01,1.62334E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.06834E+01,2.02304E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.06834E+01,2.42274E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.06834E+01,2.82243E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.06834E+01,3.22213E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.02837E+01,-3.57273E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.02837E+01,-3.17303E+00,6.51590E-09
SA(3.53),7.05592E-02,2.00000E-01,-8.02837E+01,-2.77334E+00,9.37495E-08
SA(3.53),7.05592E-02,2.00000E-01,-8.02837E+01,-2.37364E+00,1.35876E-07
SA(3.53),7.05592E-02,2.00000E-01,-8.02837E+01,-1.97394E+00,2.28962E-07
SA(3.53),7.05592E-02,2.00000E-01,-8.02837E+01,-1.57424E+00,3.09665E-07
SA(3.53),7.05592E-02,2.00000E-01,-8.02837E+01,-1.17454E+00,8.98335E-07
SA(3.53),7.05592E-02,2.00000E-01,-8.02837E+01,-7.74847E-01,1.89531E-06
SA(3.53),7.05592E-02,2.00000E-01,-8.02837E+01,-3.75149E-01,9.33615E-05
SA(3.53),7.05592E-02,2.00000E-01,-8.02837E+01,2.45489E-02,2.56684E-04
SA(3.53),7.05592E-02,2.00000E-01,-8.02837E+01,4.24247E-01,3.50001E-04
SA(3.53),7.05592E-02,2.00000E-01,-8.02837E+01,8.23944E-01,6.72285E-04
SA(3.53),7.05592E-02,2.00000E-01,-8.02837E+01,1.22364E+00,2.37822E-05
SA(3.53),7.05592E-02,2.00000E-01,-8.02837E+01,1.62334E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.02837E+01,2.02304E+00,6.68051E-11
SA(3.53),7.05592E-02,2.00000E-01,-8.02837E+01,2.42274E+00,1.73148E-11
SA(3.53),7.05592E-02,2.00000E-01,-8.02837E+01,2.82243E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-8.02837E+01,3.22213E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.98840E+01,-3.57273E+00,1.15512E-10
SA(3.53),7.05592E-02,2.00000E-01,-7.98840E+01,-3.17303E+00,1.97352E-08
SA(3.53),7.05592E-02,2.00000E-01,-7.98840E+01,-2.77334E+00,5.63983E-07
SA(3.53),7.05592E-02,2.00000E-01,-7.98840E+01,-2.37364E+00,1.86567E-07
SA(3.53),7.05592E-02,2.00000E-01,-7.98840E+01,-1.97394E+00,5.71245E-07
SA(3.53),7.05592E-02,2.00000E-01,-7.98840E+01,-1.57424E+00,6.53988E-07
SA(3.53),7.05592E-02,2.00000E-01,-7.98840E+01,-1.17454E+00,1.75164E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.98840E+01,-7.74847E-01,1.85930E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.98840E+01,-3.75149E-01,5.21967E-04
SA(3.53),7.05592E-02,2.00000E-01,-7.98840E+01,2.45489E-02,8.77299E-04
SA(3.53),7.05592E-02,2.00000E-01,-7.98840E+01,4.24247E-01,2.12986E-03
SA(3.53),7.05592E-02,2.00000E-01,-7.98840E+01,8.23944E-01,1.42512E-03
SA(3.53),7.05592E-02,2.00000E-01,-7.98840E+01,1.22364E+00,2.70293E-04
SA(3.53),7.05592E-02,2.00000E-01,-7.98840E+01,1.62334E+00,9.53011E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.98840E+01,2.02304E+00,7.69322E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.98840E+01,2.42274E+00,1.09722E-10
SA(3.53),7.05592E-02,2.00000E-01,-7.98840E+01,2.82243E+00,1.91458E-11
SA(3.53),7.05592E-02,2.00000E-01,-7.98840E+01,3.22213E+00,1.99796E-12
SA(3.53),7.05592E-02,2.00000E-01,-7.94843E+01,-3.57273E+00,4.34185E-10
SA(3.53),7.05592E-02,2.00000E-01,-7.94843E+01,-3.17303E+00,1.05877E-07
SA(3.53),7.05592E-02,2.00000E-01,-7.94843E+01,-2.77334E+00,5.87208E-07
SA(3.53),7.05592E-02,2.00000E-01,-7.94843E+01,-2.37364E+00,7.70959E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.94843E+01,-1.97394E+00,1.67314E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.94843E+01,-1.57424E+00,2.51656E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.94843E+01,-1.17454E+00,5.91998E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.94843E+01,-7.74847E-01,1.20595E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.94843E+01,-3.75149E-01,1.93157E-04
SA(3.53),7.05592E-02,2.00000E-01,-7.94843E+01,2.45489E-02,1.16984E-03
SA(3.53),7.05592E-02,2.00000E-01,-7.94843E+01,4.24247E-01,7.11251E-03
SA(3.53),7.05592E-02,2.00000E-01,-7.94843E+01,8.23944E-01,1.09056E-03
SA(3.53),7.05592E-02,2.00000E-01,-7.94843E+01,1.22364E+00,4.97731E-04
SA(3.53),7.05592E-02,2.00000E-01,-7.94843E+01,1.62334E+00,2.43935E-04
SA(3.53),7.05592E-02,2.00000E-01,-7.94843E+01,2.02304E+00,1.15295E-04
SA(3.53),7.05592E-02,2.00000E-01,-7.94843E+01,2.42274E+00,2.29836E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.94843E+01,2.82243E+00,6.07034E-07
SA(3.53),7.05592E-02,2.00000E-01,-7.94843E+01,3.22213E+00,5.96478E-12
SA(3.53),7.05592E-02,2.00000E-01,-7.90846E+01,-3.57273E+00,1.77431E-09
SA(3.53),7.05592E-02,2.00000E-01,-7.90846E+01,-3.17303E+00,2.15053E-07
SA(3.53),7.05592E-02,2.00000E-01,-7.90846E+01,-2.77334E+00,5.53425E-07
SA(3.53),7.05592E-02,2.00000E-01,-7.90846E+01,-2.37364E+00,4.64089E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.90846E+01,-1.97394E+00,2.87338E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.90846E+01,-1.57424E+00,1.86951E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.90846E+01,-1.17454E+00,1.34214E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.90846E+01,-7.74847E-01,3.92583E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.90846E+01,-3.75149E-01,1.10490E-04
SA(3.53),7.05592E-02,2.00000E-01,-7.90846E+01,2.45489E-02,1.72875E-04
SA(3.53),7.05592E-02,2.00000E-01,-7.90846E+01,4.24247E-01,2.77650E-04
SA(3.53),7.05592E-02,2.00000E-01,-7.90846E+01,8.23944E-01,9.19835E-04
SA(3.53),7.05592E-02,2.00000E-01,-7.90846E+01,1.22364E+00,7.36592E-04
SA(3.53),7.05592E-02,2.00000E-01,-7.90846E+01,1.62334E+00,3.44972E-04
SA(3.53),7.05592E-02,2.00000E-01,-7.90846E+01,2.02304E+00,1.69677E-04
SA(3.53),7.05592E-02,2.00000E-01,-7.90846E+01,2.42274E+00,6.56211E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.90846E+01,2.82243E+00,3.34149E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.90846E+01,3.22213E+00,4.57114E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.86849E+01,-3.57273E+00,2.78472E-09
SA(3.53),7.05592E-02,2.00000E-01,-7.86849E+01,-3.17303E+00,2.26332E-07
SA(3.53),7.05592E-02,2.00000E-01,-7.86849E+01,-2.77334E+00,5.50713E-07
SA(3.53),7.05592E-02,2.00000E-01,-7.86849E+01,-2.37364E+00,2.08173E-06
