#,,,,,"generated_by='OpenQuake engine 3.21.0', start_date='2025-07-24T11:00:29', checksum=780008276, investigation_time=50.0, mag_bin_edges=[4.5, 5.0, 5.5, 6.0, 6.5, 7.0, 7.5, 8.0, 8.5, 9.0], dist_bin_edges=[0.0, 10.0, 20.0, 30.0, 40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 180.0, 190.0, 200.0, 210.0, 220.0, 230.0, 240.0, 250.0, 260.0, 270.0, 280.0, 290.0, 300.0, 310.0, 320.0, 330.0, 340.0, 350.0, 360.0, 370.0, 380.0, 390.0, 400.0], lon_bin_edges=[-82.08239683699213, -81.68269718843744, -81.28299753988277, -80.88329789132808, -80.48359824277341, -80.08389859421872, -79.68419894566405, -79.28449929710936, -78.88479964855468, -78.4851, -78.08540035144532, -77.68570070289064, -77.28600105433596, -76.88630140578128, -76.4866017572266, -76.08690210867192, -75.68720246011723, -75.28750281156256, -74.88780316300787], lat_bin_edges=[-3.77258, -3.372882222222222, -2.973184444444444, -2.5734866666666663, -2.1737888888888883, -1.7740911111111104, -1.3743933333333325, -0.9746955555555545, -0.5749977777777766, -0.17529999999999868, 0.22439777777777925, 0.6240955555555572, 1.023793333333335, 1.423491111111113, 1.823188888888891, 2.222886666666669, 2.622584444444447, 3.0222822222222248, 3.4219800000000027], eps_bin_edges=[-6.0, -4.0, -2.0, 0.0, 2.0, 4.0, 6.0], tectonic_region_types=['Active Shallow Crust', 'Subduction Interface', 'Subduction IntraSlab'], lon=-78.4851, lat=-0.1753"
imt,iml,poe,mag,dist,mean
SA(3.53),1.05040E-01,1.00000E-01,6.75000E+00,2.25000E+02,3.39629E-07
SA(3.53),1.05040E-01,1.00000E-01,6.75000E+00,2.35000E+02,2.37191E-07
SA(3.53),1.05040E-01,1.00000E-01,6.75000E+00,2.45000E+02,1.84888E-07
SA(3.53),1.05040E-01,1.00000E-01,6.75000E+00,2.55000E+02,1.82835E-07
SA(3.53),1.05040E-01,1.00000E-01,6.75000E+00,2.65000E+02,1.40756E-07
SA(3.53),1.05040E-01,1.00000E-01,6.75000E+00,2.75000E+02,1.09433E-07
SA(3.53),1.05040E-01,1.00000E-01,6.75000E+00,2.85000E+02,7.92276E-08
SA(3.53),1.05040E-01,1.00000E-01,6.75000E+00,2.95000E+02,6.48489E-08
SA(3.53),1.05040E-01,1.00000E-01,6.75000E+00,3.05000E+02,5.05593E-08
SA(3.53),1.05040E-01,1.00000E-01,6.75000E+00,3.15000E+02,3.72041E-08
SA(3.53),1.05040E-01,1.00000E-01,6.75000E+00,3.25000E+02,3.22385E-08
SA(3.53),1.05040E-01,1.00000E-01,6.75000E+00,3.35000E+02,1.90983E-08
SA(3.53),1.05040E-01,1.00000E-01,6.75000E+00,3.45000E+02,1.42193E-08
SA(3.53),1.05040E-01,1.00000E-01,6.75000E+00,3.55000E+02,5.50122E-11
SA(3.53),1.05040E-01,1.00000E-01,6.75000E+00,3.65000E+02,2.67087E-11
SA(3.53),1.05040E-01,1.00000E-01,6.75000E+00,3.75000E+02,7.44549E-12
SA(3.53),1.05040E-01,1.00000E-01,6.75000E+00,3.85000E+02,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,6.75000E+00,3.95000E+02,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,5.00000E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,1.50000E+01,2.52978E-02
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,2.50000E+01,6.26757E-03
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,3.50000E+01,2.45706E-03
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,4.50000E+01,1.05344E-03
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,5.50000E+01,3.31862E-03
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,6.50000E+01,1.65148E-03
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,7.50000E+01,2.81166E-03
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,8.50000E+01,1.19953E-03
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,9.50000E+01,5.88348E-04
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,1.05000E+02,1.96156E-04
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,1.15000E+02,1.34073E-04
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,1.25000E+02,1.02346E-04
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,1.35000E+02,6.68811E-05
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,1.45000E+02,4.10055E-05
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,1.55000E+02,2.66008E-05
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,1.65000E+02,1.94266E-05
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,1.75000E+02,1.30360E-05
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,1.85000E+02,1.02509E-05
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,1.95000E+02,6.70863E-06
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,2.05000E+02,5.28498E-06
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,2.15000E+02,2.33682E-06
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,2.25000E+02,1.57751E-06
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,2.35000E+02,1.11848E-06
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,2.45000E+02,7.49375E-07
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,2.55000E+02,8.12621E-06
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,2.65000E+02,1.81844E-06
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,2.75000E+02,1.33940E-06
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,2.85000E+02,7.73195E-07
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,2.95000E+02,6.23793E-07
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,3.05000E+02,4.44572E-07
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,3.15000E+02,3.23910E-07
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,3.25000E+02,2.27919E-07
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,3.35000E+02,1.32263E-07
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,3.45000E+02,8.99716E-08
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,3.55000E+02,5.74021E-08
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,3.65000E+02,3.86553E-08
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,3.75000E+02,2.60860E-08
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,3.85000E+02,1.83076E-08
SA(3.53),1.05040E-01,1.00000E-01,7.25000E+00,3.95000E+02,1.24399E-08
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,5.00000E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,1.50000E+01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,2.50000E+01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,3.50000E+01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,4.50000E+01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,5.50000E+01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,6.50000E+01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,7.50000E+01,7.48451E-04
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,8.50000E+01,2.38805E-05
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,9.50000E+01,1.99752E-05
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,1.05000E+02,1.33011E-05
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,1.15000E+02,1.38080E-04
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,1.25000E+02,2.50894E-04
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,1.35000E+02,2.12077E-04
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,1.45000E+02,2.05730E-04
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,1.55000E+02,1.62389E-04
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,1.65000E+02,1.21095E-04
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,1.75000E+02,9.88312E-05
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,1.85000E+02,7.38302E-05
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,1.95000E+02,5.32718E-05
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,2.05000E+02,4.40780E-05
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,2.15000E+02,3.31255E-05
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,2.25000E+02,2.56264E-05
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,2.35000E+02,1.72323E-05
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,2.45000E+02,9.26996E-06
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,2.55000E+02,5.38664E-06
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,2.65000E+02,3.57045E-06
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,2.75000E+02,2.24270E-06
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,2.85000E+02,1.63419E-06
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,2.95000E+02,1.33235E-06
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,3.05000E+02,1.01026E-06
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,3.15000E+02,7.13333E-07
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,3.25000E+02,5.52132E-07
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,3.35000E+02,4.20504E-07
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,3.45000E+02,4.62129E-07
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,3.55000E+02,5.96721E-07
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,3.65000E+02,7.13228E-07
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,3.75000E+02,5.97718E-07
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,3.85000E+02,6.00589E-07
SA(3.53),1.05040E-01,1.00000E-01,7.75000E+00,3.95000E+02,4.61467E-07
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,5.00000E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,1.50000E+01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,2.50000E+01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,3.50000E+01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,4.50000E+01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,5.50000E+01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,6.50000E+01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,7.50000E+01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,8.50000E+01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,9.50000E+01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,1.05000E+02,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,1.15000E+02,1.52158E-04
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,1.25000E+02,2.89615E-04
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,1.35000E+02,2.78688E-04
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,1.45000E+02,2.35605E-04
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,1.55000E+02,2.15919E-04
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,1.65000E+02,1.64517E-04
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,1.75000E+02,1.54134E-04
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,1.85000E+02,1.10686E-04
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,1.95000E+02,9.76569E-05
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,2.05000E+02,7.61127E-05
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,2.15000E+02,6.35267E-05
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,2.25000E+02,4.76027E-05
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,2.35000E+02,3.77533E-05
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,2.45000E+02,1.61103E-05
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,2.55000E+02,1.01122E-05
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,2.65000E+02,8.41317E-06
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,2.75000E+02,5.61843E-06
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,2.85000E+02,4.22689E-06
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,2.95000E+02,3.40807E-06
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,3.05000E+02,2.87454E-06
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,3.15000E+02,2.15863E-06
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,3.25000E+02,1.62417E-06
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,3.35000E+02,1.30888E-06
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,3.45000E+02,1.06083E-06
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,3.55000E+02,8.62890E-07
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,3.65000E+02,7.00719E-07
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,3.75000E+02,5.65784E-07
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,3.85000E+02,4.26415E-07
SA(3.53),1.05040E-01,1.00000E-01,8.25000E+00,3.95000E+02,3.48082E-07
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,5.00000E+00,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,1.50000E+01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,2.50000E+01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,3.50000E+01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,4.50000E+01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,5.50000E+01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,6.50000E+01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,7.50000E+01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,8.50000E+01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,9.50000E+01,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,1.05000E+02,0.00000E+00
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,1.15000E+02,2.62624E-04
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,1.25000E+02,4.48989E-04
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,1.35000E+02,3.95741E-04
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,1.45000E+02,3.65737E-04
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,1.55000E+02,2.84725E-04
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,1.65000E+02,2.87210E-04
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,1.75000E+02,2.22470E-04
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,1.85000E+02,1.94799E-04
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,1.95000E+02,1.62562E-04
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,2.05000E+02,1.38495E-04
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,2.15000E+02,1.18094E-04
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,2.25000E+02,1.03945E-04
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,2.35000E+02,7.06141E-05
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,2.45000E+02,2.53785E-05
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,2.55000E+02,2.31732E-05
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,2.65000E+02,1.61535E-05
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,2.75000E+02,1.32122E-05
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,2.85000E+02,1.08007E-05
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,2.95000E+02,7.46306E-06
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,3.05000E+02,6.59586E-06
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,3.15000E+02,6.07889E-06
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,3.25000E+02,4.17434E-06
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,3.35000E+02,3.47709E-06
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,3.45000E+02,2.91566E-06
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,3.55000E+02,2.26172E-06
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,3.65000E+02,2.15156E-06
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,3.75000E+02,1.66385E-06
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,3.85000E+02,1.30040E-06
SA(3.53),1.05040E-01,1.00000E-01,8.75000E+00,3.95000E+02,1.16221E-06
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,5.00000E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,1.50000E+01,1.57653E-08
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,2.50000E+01,7.55200E-09
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,3.50000E+01,3.01329E-10
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,4.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,5.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,6.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,7.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,8.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,9.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,1.05000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,1.15000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,1.25000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,1.35000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,1.45000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,1.55000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,1.65000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,1.75000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,1.85000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,1.95000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,2.05000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,2.15000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,2.25000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,2.35000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,2.45000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,2.55000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,2.65000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,2.75000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,2.85000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,2.95000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,3.05000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,3.15000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,3.25000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,3.35000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,3.45000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,3.55000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,3.65000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,3.75000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,3.85000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,4.75000E+00,3.95000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,5.00000E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,1.50000E+01,1.24112E-06
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,2.50000E+01,9.80059E-07
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,3.50000E+01,9.77911E-08
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,4.50000E+01,7.60082E-09
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,5.50000E+01,1.23672E-09
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,6.50000E+01,1.54953E-10
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,7.50000E+01,1.32024E-11
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,8.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,9.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,1.05000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,1.15000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,1.25000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,1.35000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,1.45000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,1.55000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,1.65000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,1.75000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,1.85000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,1.95000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,2.05000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,2.15000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,2.25000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,2.35000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,2.45000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,2.55000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,2.65000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,2.75000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,2.85000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,2.95000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,3.05000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,3.15000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,3.25000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,3.35000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,3.45000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,3.55000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,3.65000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,3.75000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,3.85000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.25000E+00,3.95000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,5.00000E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,1.50000E+01,5.49112E-04
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,2.50000E+01,8.68598E-04
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,3.50000E+01,1.33154E-04
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,4.50000E+01,1.87007E-05
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,5.50000E+01,8.32210E-06
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,6.50000E+01,4.36168E-06
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,7.50000E+01,1.51331E-06
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,8.50000E+01,6.94690E-07
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,9.50000E+01,2.97342E-07
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,1.05000E+02,1.03662E-07
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,1.15000E+02,3.64995E-08
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,1.25000E+02,1.37999E-08
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,1.35000E+02,7.03056E-09
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,1.45000E+02,2.76906E-09
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,1.55000E+02,1.49565E-09
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,1.65000E+02,6.15548E-10
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,1.75000E+02,2.92207E-10
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,1.85000E+02,1.23724E-10
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,1.95000E+02,4.64512E-11
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,2.05000E+02,1.01216E-11
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,2.15000E+02,0.00000E+00
